,,,-00.000020480000,   0.40000,
,,,-00.000020460000,   0.40000,
,,,-00.000020440000,   0.00000,
,,,-00.000020420000,   0.40000,
,,,-00.000020400000,   0.80000,
,,,-00.000020380000,   0.40000,
,,,-00.000020360000,   0.80000,
,,,-00.000020340000,   0.80000,
,,,-00.000020320000,   0.40000,
,,,-00.000020300000,   0.80000,
,,,-00.000020280000,   0.40000,
,,,-00.000020260000,   1.20000,
,,,-00.000020240000,   1.60000,
,,,-00.000020220000,   1.20000,
,,,-00.000020200000,   1.60000,
,,,-00.000020180000,   1.20000,
,,,-00.000020160000,   2.00000,
,,,-00.000020140000,   1.60000,
,,,-00.000020120000,   1.60000,
,,,-00.000020100000,   2.00000,
,,,-00.000020080000,   2.00000,
,,,-00.000020060000,   1.60000,
,,,-00.000020040000,   1.60000,
,,,-00.000020020000,   2.40000,
,,,-00.000020000000,   2.00000,
,,,-00.000019980000,   2.40000,
,,,-00.000019960000,   2.80000,
,,,-00.000019940000,   2.80000,
,,,-00.000019920000,   2.80000,
,,,-00.000019900000,   2.40000,
,,,-00.000019880000,   2.80000,
,,,-00.000019860000,   3.20000,
,,,-00.000019840000,   3.20000,
,,,-00.000019820000,   2.80000,
,,,-00.000019800000,   3.60000,
,,,-00.000019780000,   3.60000,
,,,-00.000019760000,   4.00000,
,,,-00.000019740000,   3.60000,
,,,-00.000019720000,   3.60000,
,,,-00.000019700000,   3.20000,
,,,-00.000019680000,   4.00000,
,,,-00.000019660000,   3.60000,
,,,-00.000019640000,   4.40000,
,,,-00.000019620000,   4.40000,
,,,-00.000019600000,   4.00000,
,,,-00.000019580000,   4.40000,
,,,-00.000019560000,   4.40000,
,,,-00.000019540000,   4.40000,
,,,-00.000019520000,   4.40000,
,,,-00.000019500000,   4.80000,
,,,-00.000019480000,   5.20000,
,,,-00.000019460000,   5.20000,
,,,-00.000019440000,   4.80000,
,,,-00.000019420000,   4.80000,
,,,-00.000019400000,   5.20000,
,,,-00.000019380000,   5.20000,
,,,-00.000019360000,   4.80000,
,,,-00.000019340000,   6.00000,
,,,-00.000019320000,   5.20000,
,,,-00.000019300000,   5.60000,
,,,-00.000019280000,   6.00000,
,,,-00.000019260000,   5.60000,
,,,-00.000019240000,   6.00000,
,,,-00.000019220000,   6.00000,
,,,-00.000019200000,   6.00000,
,,,-00.000019180000,   6.80000,
,,,-00.000019160000,   6.80000,
,,,-00.000019140000,   6.80000,
,,,-00.000019120000,   6.80000,
,,,-00.000019100000,   6.80000,
,,,-00.000019080000,   6.80000,
,,,-00.000019060000,   7.20000,
,,,-00.000019040000,   6.80000,
,,,-00.000019020000,   7.20000,
,,,-00.000019000000,   7.20000,
,,,-00.000018980000,   7.60000,
,,,-00.000018960000,   6.80000,
,,,-00.000018940000,   7.60000,
